result,horse_sex,jockey_weight,horse_win_value,horse_psf_rate,race_info,speed,horse_age_4,horse_age_5,horse_age_6,horse_age_7,horse_age_8,horse_age_9,horse_age_10,horse_age_11,race_type_Condition 2,race_type_Condition 3,race_type_Condition 4,race_type_Condition 5,race_type_Condition-6,race_type_Condition-7,race_type_Condition-8,race_type_Condition-9,race_type_G 3,race_type_Handicap 13,race_type_Handicap 14,race_type_Handicap 15,race_type_Handicap 16,race_type_Handicap 17,race_type_Handicap 21,race_type_Maiden,race_type_Sale 1,race_type_Sale 2,race_type_Sale 3,race_age_group_1,race_track_type_1,race_track_condition_Moist,race_track_condition_Muddy,race_track_condition_Wet
0.25,0,0.6,0.024654565158493635,0.18823529411764706,2024-01-25_Kocaeli_5,0.9238843122780425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.375,1,0.7333333333333333,0.06502302898943377,0.08235294117647059,2024-01-25_Kocaeli_5,0.9235400334260304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,1,0.8666666666666667,0.021132484421565977,0.16470588235294117,2024-01-25_Kocaeli_5,0.9234856895413661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.625,1,0.6,0.059333513952858304,0.09411764705882353,2024-01-25_Kocaeli_5,0.9234313500009108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.75,0,0.26666666666666666,0.024383635871037663,0.16470588235294117,2024-01-25_Kocaeli_5,0.9229605892135042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.875,0,0.6,0.07802763478732051,0.03529411764705882,2024-01-25_Kocaeli_5,0.9063336155121662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,0,0.13333333333333333,0.49932267678136016,0.011764705882352941,2024-01-25_Kocaeli_5,0.8707805505966518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,1,0.6,0.019235979409374153,0.2,2024-01-25_Kocaeli_6,0.8387852722482927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.125,1,0.13333333333333333,0.021945272283933896,0.12941176470588237,2024-01-25_Kocaeli_6,0.838679100021414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0.13333333333333333,0.417772961257112,0.011764705882352941,2024-01-25_Kocaeli_6,0.8386578676981918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.375,1,0.13333333333333333,0.1541587645624492,0.023529411764705882,2024-01-25_Kocaeli_6,0.8385517166909046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.13333333333333333,0.03711731238146844,0.11764705882352941,2024-01-25_Kocaeli_6,0.8285369090558633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.625,0,0.4,0.017881332972094283,0.2823529411764706,2024-01-25_Kocaeli_6,0.8283175375650083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0,0.2,0.039826605256028186,0.10588235294117647,2024-01-25_Kocaeli_6,0.8279834035131153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.875,1,0.2,0.1416960173394744,0.023529411764705882,2024-01-25_Kocaeli_6,0.8081725836250759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0.6,0.008940666486047143,0.2823529411764706,2024-01-25_Kocaeli_6,0.7875629385048579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0.4666666666666667,0.007044161473855325,0.43529411764705883,2024-01-25_Kocaeli_7,0.8031387830450928,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3333333333333333,0,0.4666666666666667,0.0018965050121918174,0.6352941176470588,2024-01-25_Kocaeli_7,0.803035599152829,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6666666666666666,0,0.4666666666666667,0.03765917095638039,0.07058823529411765,2024-01-25_Kocaeli_7,0.8029195378122274,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0,0.4666666666666667,0.05174749390409103,0.03529411764705882,2024-01-25_Kocaeli_7,0.7541878272584918,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1,0.4,0.2067190463289082,0.023529411764705882,2024-01-25_Kocaeli_8,0.7422189190694343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1111111111111111,1,0.4,0.5440260092115958,0.011764705882352941,2024-01-25_Kocaeli_8,0.7420789922014123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2222222222222222,1,0.6666666666666666,0.05256028176645895,0.07058823529411765,2024-01-25_Kocaeli_8,0.742067333129245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3333333333333333,1,0.8666666666666667,0.007586020048767273,0.35294117647058826,2024-01-25_Kocaeli_8,0.7306712566022342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4444444444444444,1,0.4,0.0051476564616635065,0.011764705882352941,2024-01-25_Kocaeli_8,0.7305912206783608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.5555555555555556,1,0.8666666666666667,0.0051476564616635065,0.4,2024-01-25_Kocaeli_8,0.708616015857888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.6666666666666666,1,0.4,0.39040910322405853,0.011764705882352941,2024-01-25_Kocaeli_8,0.6974339064518374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.7777777777777778,1,0.7333333333333333,0.046870766729883495,0.10588235294117647,2024-01-25_Kocaeli_8,0.6967436216722019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.8888888888888888,1,0.6666666666666666,0.29368734760227583,0.011764705882352941,2024-01-25_Kocaeli_8,0.6461608147126506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.0,1,0.6666666666666666,0.026280140883229483,0.17647058823529413,2024-01-25_Kocaeli_8,0.6360251549502691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0,0,0.6666666666666666,0.024383635871037663,0.1411764705882353,2024-01-25_Kocaeli_9,0.7777372487399417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06666666666666667,0,0.5333333333333333,0.023841777296125716,0.16470588235294117,2024-01-25_Kocaeli_9,0.7776448509116329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.13333333333333333,0,0.6,0.018423191547006234,0.17647058823529413,2024-01-25_Kocaeli_9,0.7664088730304744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2,0,0.4,0.0604172311026822,0.047058823529411764,2024-01-25_Kocaeli_9,0.7663521956729573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.26666666666666666,1,0.6,0.04497426171769168,0.11764705882352941,2024-01-25_Kocaeli_9,0.75554598542475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3333333333333333,0,0.8,0.0926578163099431,0.058823529411764705,2024-01-25_Kocaeli_9,0.7551676138052146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,0,0.5333333333333333,0.0604172311026822,0.09411764705882353,2024-01-25_Kocaeli_9,0.733936913921031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4666666666666667,0,0.4666666666666667,0.11297751286914115,0.058823529411764705,2024-01-25_Kocaeli_9,0.7338296036045929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5333333333333333,1,0.7333333333333333,0.01950690869683013,0.18823529411764706,2024-01-25_Kocaeli_9,0.7335292394163578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6,0,0.4666666666666667,0.1284204822541317,0.023529411764705882,2024-01-25_Kocaeli_9,0.7229758666977484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6666666666666666,0,0.4666666666666667,0.3421836900568952,0.011764705882352941,2024-01-25_Kocaeli_9,0.7129734103266087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7333333333333333,0,0.2,0.2045516120292604,0.011764705882352941,2024-01-25_Kocaeli_9,0.7127043507242479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8,0,0.6666666666666666,0.12110539149282037,0.03529411764705882,2024-01-25_Kocaeli_9,0.7021560504866605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8666666666666667,1,0.13333333333333333,0.2162015713898673,0.0,2024-01-25_Kocaeli_9,0.6922786094607836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9333333333333333,1,0.4666666666666667,0.2162015713898673,0.023529411764705882,2024-01-25_Kocaeli_9,0.6442294674131833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0,0.2,0.3551882958547819,0.011764705882352941,2024-01-25_Kocaeli_9,0.5919383713786934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1,0.4666666666666667,0.023570848008669744,0.16470588235294117,2024-01-26_İzmir_1,0.9420116757837064,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.125,1,0.4666666666666667,0.05554050392847467,0.09411764705882353,2024-01-26_İzmir_1,0.9419930650964456,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.25,1,0.4666666666666667,0.10403684638309402,0.058823529411764705,2024-01-26_İzmir_1,0.9419744549118575,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.375,1,0.5333333333333333,0.006773232186399349,0.3058823529411765,2024-01-26_İzmir_1,0.9412490495803129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,1,0.4,0.012462747222974803,0.23529411764705882,2024-01-26_İzmir_1,0.94111892945751,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.625,1,0.4,0.05608236250338662,0.10588235294117647,2024-01-26_İzmir_1,0.9063865967865493,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.75,1,0.4666666666666667,0.1262530479544839,0.03529411764705882,2024-01-26_İzmir_1,0.8888859922552307,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.875,1,0.4,0.03630452451910052,0.15294117647058825,2024-01-26_İzmir_1,0.8876828309172683,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1,0.4666666666666667,0.2137632078027635,0.023529411764705882,2024-01-26_İzmir_1,0.8875282972639373,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0,0.4,0.1365483608778109,0.023529411764705882,2024-01-26_İzmir_2,0.8720873161601435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2,1,0.5333333333333333,0.002438363587103766,0.5176470588235295,2024-01-26_İzmir_2,0.8717980949045734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4,0,0.3333333333333333,0.015442969384990518,0.29411764705882354,2024-01-26_İzmir_2,0.871031648864215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6,0,0.4666666666666667,0.027092928745597402,0.16470588235294117,2024-01-26_İzmir_2,0.8471161753230017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8,0,0.6,0.12137632078027635,0.03529411764705882,2024-01-26_İzmir_2,0.8465355419137035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,0,0.4,0.026280140883229483,0.1411764705882353,2024-01-26_İzmir_2,0.76786163484751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0.8,0.007044161473855325,0.35294117647058826,2024-01-26_İzmir_3,0.8459579769349495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0.6,0.00812787862367922,0.24705882352941178,2024-01-26_İzmir_3,0.8458969432003804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0.7333333333333333,0.013817393660254675,0.3176470588235294,2024-01-26_İzmir_3,0.8453479009922883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0,0.6,0.03494987808182065,0.15294117647058825,2024-01-26_İzmir_3,0.8354148544381897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0.3333333333333333,0.042535898130587925,0.10588235294117647,2024-01-26_İzmir_3,0.8352247662111356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0.6666666666666666,0.06583581685180168,0.07058823529411765,2024-01-26_İzmir_4,0.7896071129017294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2,0,0.6666666666666666,0.0864264426984557,0.047058823529411764,2024-01-26_İzmir_4,0.7886803261451791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,0,0.6666666666666666,0.04849634245461935,0.08235294117647059,2024-01-26_İzmir_4,0.7785448844994164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6,0,0.6666666666666666,0.012191817935518831,0.23529411764705882,2024-01-26_İzmir_4,0.7784906713678221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8,0,0.6666666666666666,0.035762665944188574,0.11764705882352941,2024-01-26_İzmir_4,0.7783063829153952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0,0.6666666666666666,0.002438363587103766,0.6235294117647059,2024-01-26_İzmir_4,0.756454640680668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0,0.7333333333333333,0.0008127878623679216,0.8117647058823529,2024-01-26_İzmir_5,0.7431440083816955,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2,0,0.6,0.03088593876998104,0.12941176470588237,2024-01-26_İzmir_5,0.7339725001090436,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,0,0.5333333333333333,0.11162286643186128,0.023529411764705882,2024-01-26_İzmir_5,0.7338962466424743,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6,0,0.7333333333333333,0.0281766458954213,0.12941176470588237,2024-01-26_İzmir_5,0.7261535391390664,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8,0,0.7333333333333333,0.03522080736927662,0.058823529411764705,2024-01-26_İzmir_5,0.7172598930903833,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0,0.5333333333333333,0.1238146843673801,0.023529411764705882,2024-01-26_İzmir_5,0.6936477162488978,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0,0.4666666666666667,0.04741262530479545,0.10588235294117647,2024-01-26_İzmir_6,0.871252695173509,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.125,0,0.6666666666666666,0.030615009482525067,0.2,2024-01-26_İzmir_6,0.8618345389822076,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.25,0,0.5333333333333333,0.036033595231644545,0.09411764705882353,2024-01-26_İzmir_6,0.8617553039509447,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.375,0,0.8666666666666667,0.019235979409374153,0.17647058823529413,2024-01-26_İzmir_6,0.8614285616848565,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,0,0.6666666666666666,0.014088322947710646,0.21176470588235294,2024-01-26_İzmir_6,0.8522875469627809,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.625,0,0.4666666666666667,0.018423191547006234,0.15294117647058825,2024-01-26_İzmir_6,0.8518094942397361,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.75,0,0.8,0.03088593876998104,0.16470588235294117,2024-01-26_İzmir_6,0.7958819523137629,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.875,0,0.8,0.07802763478732051,0.047058823529411764,2024-01-26_İzmir_6,0.7700730326330625,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0,0.4666666666666667,0.18125169330804664,0.023529411764705882,2024-01-26_İzmir_6,0.769278044381018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0,0.13333333333333333,0.024654565158493635,0.0,2024-01-26_Antalya_1,0.8521411666032763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1111111111111111,0,0.8666666666666667,0.019235979409374153,0.0,2024-01-26_Antalya_1,0.8521216517352302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.2222222222222222,0,0.7333333333333333,0.00270929287455974,0.0,2024-01-26_Antalya_1,0.8520338421454918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3333333333333333,0,0.26666666666666666,0.10159848279599025,0.0,2024-01-26_Antalya_1,0.8517412299535349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4444444444444444,0,1.0,0.08182064481170415,0.0,2024-01-26_Antalya_1,0.851555977651424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5555555555555556,0,0.8666666666666667,0.1230018965050122,0.0,2024-01-26_Antalya_1,0.851507235903782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.6666666666666666,0,0.13333333333333333,0.20048767271742077,0.0,2024-01-26_Antalya_1,0.8047351608401325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7777777777777778,0,0.26666666666666666,0.17041452180980765,0.0,2024-01-26_Antalya_1,0.795908724586924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.8888888888888888,1,0.6,0.08507179626117584,0.0,2024-01-26_Antalya_1,0.7954537541398949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0,0.8,0.14874017881332974,0.0,2024-01-26_Antalya_1,0.736211147462137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0,0.8,0.0032511514494716876,0.0,2024-01-26_Antalya_2,0.7128026463528495,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.16666666666666666,0,0.6666666666666666,0.03359523164454078,0.0,2024-01-26_Antalya_2,0.7124845398046535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3333333333333333,0,0.6,0.009753454348415064,0.0,2024-01-26_Antalya_2,0.6976238822781547,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,0,0.7333333333333333,0.023570848008669744,0.0,2024-01-26_Antalya_2,0.6975860979218689,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6666666666666666,0,0.6666666666666666,0.009753454348415064,0.0,2024-01-26_Antalya_2,0.6748597611719811,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8333333333333334,1,0.4,0.18937957193172586,0.0,2024-01-26_Antalya_2,0.6682235039382477,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,0,0.4,0.17366567325927937,0.0,2024-01-26_Antalya_2,0.6608377054707396,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0,0.6666666666666666,0.005960444324031427,0.43529411764705883,2024-01-26_Antalya_3,0.8416788886648334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14285714285714285,0,0.6666666666666666,0.0032511514494716876,0.4588235294117647,2024-01-26_Antalya_3,0.833087691203952,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2857142857142857,1,0.26666666666666666,0.1051205635329179,0.058823529411764705,2024-01-26_Antalya_3,0.823602804485351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42857142857142855,1,0.26666666666666666,0.05608236250338662,0.10588235294117647,2024-01-26_Antalya_3,0.8234815257677439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5714285714285714,0,0.6666666666666666,0.10159848279599025,0.047058823529411764,2024-01-26_Antalya_3,0.7960783093429915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7142857142857143,1,0.4,0.16905987537252778,0.011764705882352941,2024-01-26_Antalya_3,0.778627297729355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8571428571428571,1,0.5333333333333333,0.15984827959902467,0.03529411764705882,2024-01-26_Antalya_3,0.7782630290540591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0.4,0.2565700352208074,0.011764705882352941,2024-01-26_Antalya_3,0.7524648122773783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0.4,0.02302898943375779,0.18823529411764706,2024-01-26_Antalya_4,0.7422539059801501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1,0,0.6666666666666666,0.013275535085342727,0.21176470588235294,2024-01-26_Antalya_4,0.7415662112371859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
